Mean,Top1,Top5,Top10,Pos
1.1715,90.5992,99.6901,100.0,454.0
2.5382,75.9298,92.9752,95.5579,455.0
1.0581,98.2365,99.4813,99.8963,456.0
1.4467,84.597,97.6776,99.1462,457.0
2.1237,84.7423,94.433,97.2165,458.0
1.0238,98.5245,100.0,100.0,459.0
1.0129,99.3042,100.0,100.0,460.0
1.1835,96.9246,98.7103,99.2394,461.0
1.5207,61.144,99.4083,99.4083,462.0
1.1499,93.4711,99.6063,99.7047,463.0
2.9197,47.1845,86.5696,99.6117,464.0
1.2682,92.0374,98.3237,99.4842,465.0
1.0894,96.9231,99.4231,100.0,466.0
1.4144,69.0204,99.0776,99.7455,467.0
1.5,82.3194,98.1939,98.9544,468.0
1.9698,57.1698,97.7358,100.0,469.0
1.5918,85.7233,96.4465,98.5849,470.0
1.1015,97.9323,99.2481,99.6241,471.0
1.0,100.0,100.0,100.0,472.0
1.1312,94.085,99.353,99.6303,473.0
1.0587,97.7982,99.7248,100.0,474.0
1.1722,91.4534,99.1164,99.6648,475.0
1.1379,89.4617,100.0,100.0,476.0
1.5996,77.7879,97.6843,99.4516,477.0
1.0,100.0,100.0,100.0,478.0
1.0106,99.1228,100.0,100.0,479.0
1.1412,93.5337,99.4536,99.8179,480.0
1.242,88.1857,99.3008,100.0,481.0
1.017,98.3005,100.0,100.0,482.0
1.0,100.0,100.0,100.0,483.0
3.1355,56.4057,92.3191,95.5813,484.0
1.0044,99.7924,100.0,100.0,485.0
1.0414,97.0397,100.0,100.0,486.0
1.0451,98.1839,100.0,100.0,487.0
1.059,96.2478,99.7673,100.0,488.0
1.0088,99.8246,99.8246,100.0,489.0
1.0,100.0,100.0,100.0,490.0
1.6809,90.2426,96.1034,97.2415,491.0
1.0069,99.3966,100.0,100.0,492.0
1.0086,99.3115,100.0,100.0,493.0
1.1768,85.2312,99.629,100.0,494.0
1.0051,99.4872,100.0,100.0,495.0
1.0698,97.9557,99.3186,99.8296,496.0
1.5769,93.9031,97.1225,98.0342,497.0
1.0856,97.4773,99.7449,99.7449,498.0
2.4206,65.3814,92.387,97.2175,499.0
1.0017,99.8316,100.0,100.0,500.0
1.2313,94.725,98.2323,99.1021,501.0
1.0,100.0,100.0,100.0,502.0
1.1285,96.4942,99.4157,99.7496,503.0
1.0666,97.2546,99.3344,100.0,504.0
1.0083,99.3344,100.0,100.0,505.0
1.1683,97.0071,99.1763,99.4234,506.0
2.5727,52.1959,95.4037,97.7496,507.0
3.3727,62.0779,85.6618,92.6471,508.0
1.6072,77.5257,99.919,100.0,509.0
1.0691,95.2304,99.8392,100.0,510.0
1.0,100.0,100.0,100.0,511.0
1.7452,57.6984,98.8095,99.3651,512.0
1.2548,92.3798,98.5737,99.4717,513.0
1.0977,98.1247,99.1284,99.6038,514.0
1.0,100.0,100.0,100.0,515.0
1.0158,98.817,100.0,100.0,516.0
1.0031,99.686,100.0,100.0,517.0
1.0283,99.3721,99.843,99.843,518.0
1.0,100.0,100.0,100.0,519.0
2.2318,60.6523,92.0722,96.6533,520.0
1.0248,97.9876,100.0,100.0,521.0
1.0061,99.5413,100.0,100.0,522.0
1.0361,97.2815,100.0,100.0,523.0
1.0483,98.4745,99.6596,99.8487,524.0
1.717,76.0414,97.2995,99.0267,525.0
1.0015,99.851,100.0,100.0,526.0
1.0,100.0,100.0,100.0,527.0
1.0,100.0,100.0,100.0,528.0
1.0029,99.7054,100.0,100.0,529.0
1.4323,65.8543,99.5815,99.7046,530.0
