Mean,Top1,Top5,Top10,Pos
1.0,100.0,100.0,100.0,594.0
6.6386,45.6821,63.0088,66.1349,595.0
8.9126,20.6557,26.2842,34.2623,596.0
8.0636,72.2192,73.9312,74.8732,597.0
1.0,100.0,100.0,100.0,598.0
1.6383,79.2692,99.0374,100.0,599.0
1.5582,44.2842,100.0,100.0,600.0
2.7366,54.6503,99.6805,100.0,601.0
5.4782,23.4912,75.1228,75.9123,602.0
8.2296,10.1307,24.6646,93.7393,603.0
1.0,100.0,100.0,100.0,604.0
1.0115,99.6,99.95,100.0,605.0
6.9112,23.7269,26.3889,100.0,606.0
1.0237,98.3218,99.9013,100.0,607.0
8.6916,20.3012,59.3402,73.9849,608.0
9.6155,31.4153,62.7,73.1799,609.0
5.9386,17.418,56.1311,86.4297,610.0
2.9066,21.5705,86.2822,99.0714,611.0
4.2385,18.9904,99.9519,100.0,612.0
1.0029,99.7126,100.0,100.0,613.0
1.0,100.0,100.0,100.0,614.0
6.0074,4.4118,42.2676,93.2479,615.0
