Mean,Top1,Top5,Top10,Pos
1.0302,97.5855,100.0,100.0,460.0
1.1631,83.6914,100.0,100.0,461.0
2.3787,43.3464,95.7926,97.7495,462.0
2.8158,53.2026,85.4902,97.8431,463.0
1.6204,54.8924,99.6086,99.8043,464.0
1.8851,48.4436,99.4163,100.0,465.0
1.001,99.9029,100.0,100.0,466.0
6.43,44.3262,76.8859,83.9136,467.0
3.1782,23.5256,89.1667,98.5897,468.0
1.1992,95.4023,98.7548,99.4253,469.0
2.484,54.9679,93.0128,95.2885,470.0
2.3073,51.3041,93.7341,96.4695,471.0
1.0,100.0,100.0,100.0,472.0
1.5532,59.5057,98.8593,99.8099,473.0
3.3446,37.7652,81.3936,97.8531,474.0
3.1119,13.1042,85.9385,99.5606,475.0
1.1538,91.9012,99.3746,99.9375,476.0
2.8433,48.6654,92.0857,96.0273,477.0
1.9088,87.124,93.8306,97.698,478.0
1.7093,57.0258,98.2044,99.423,479.0
1.2231,93.7963,98.4259,99.1667,480.0
1.3965,79.6703,98.9927,99.5421,481.0
1.5045,49.9094,99.9396,100.0,482.0
1.1739,84.627,100.0,100.0,483.0
1.4938,50.7427,100.0,100.0,484.0
1.0107,98.9324,100.0,100.0,485.0
1.0053,99.4662,100.0,100.0,486.0
1.6327,50.177,99.2035,99.646,487.0
1.6868,74.5322,97.5585,100.0,488.0
1.007,99.8246,100.0,100.0,489.0
1.4571,56.9177,100.0,100.0,490.0
1.0323,97.6981,100.0,100.0,491.0
1.8448,40.4036,99.5209,100.0,492.0
1.7678,84.7028,95.6002,98.1352,493.0
1.0,100.0,100.0,100.0,494.0
1.9176,44.2322,96.7749,98.6436,495.0
1.0173,99.4819,99.8273,100.0,496.0
1.667,80.0,96.1494,98.1897,497.0
4.008,34.842,83.3764,94.5402,498.0
1.0043,99.5719,100.0,100.0,499.0
2.5047,26.5311,98.291,100.0,500.0
1.5236,72.6706,99.2478,99.8742,501.0
1.298,93.1208,97.4413,99.7483,502.0
1.0,100.0,100.0,100.0,503.0
1.0008,99.9168,100.0,100.0,504.0
1.0083,99.8342,99.8342,100.0,505.0
1.4934,50.6612,100.0,100.0,506.0
1.311,81.8781,98.1466,99.7941,507.0
2.0885,67.7173,95.5666,98.5644,508.0
3.7723,32.5397,86.2479,95.6212,509.0
