Mean,Top1,Top5,Top10,Pos
1.2861,82.2222,99.7222,99.8148,475.0
1.0,100.0,100.0,100.0,476.0
1.0018,99.8182,100.0,100.0,477.0
2.1134,54.386,94.3134,99.274,478.0
3.237,39.5229,91.8327,96.4825,479.0
1.4928,50.8408,100.0,100.0,480.0
1.6986,51.0549,99.2164,99.8192,481.0
1.5018,73.3244,99.1622,99.9402,482.0
1.6712,54.9344,98.87,99.7764,483.0
1.4867,51.4506,100.0,100.0,484.0
2.434,27.606,100.0,100.0,485.0
1.0246,97.8873,100.0,100.0,486.0
1.2861,90.142,98.4783,99.4783,487.0
1.1151,93.1884,99.7391,99.913,488.0
1.2682,84.5486,98.5822,100.0,489.0
1.8168,48.75,99.8276,100.0,490.0
1.0275,97.2509,100.0,100.0,491.0
1.0,100.0,100.0,100.0,492.0
2.5947,52.3236,95.1807,97.5043,493.0
1.689,73.9761,97.4545,100.0,494.0
1.0068,99.5734,100.0,100.0,495.0
1.3051,92.3055,97.4304,99.8296,496.0
1.855,38.837,99.4624,100.0,497.0
1.4528,57.1107,100.0,100.0,498.0
1.0084,99.4949,100.0,100.0,499.0
1.1826,95.4978,98.7696,99.5805,500.0
1.0651,97.3289,99.6661,100.0,501.0
3.7429,62.7435,85.0028,91.931,502.0
1.5628,88.3026,95.8682,98.2272,503.0
1.4007,60.0166,100.0,100.0,504.0
1.1847,91.2651,99.2189,99.549,505.0
1.0,100.0,100.0,100.0,506.0
2.2125,32.7913,95.9892,99.7019,507.0
1.9705,86.2729,95.1187,96.9795,508.0
1.4719,72.9435,99.5565,99.7177,509.0
1.4528,85.96,97.0,99.6267,510.0
1.0048,99.6815,100.0,100.0,511.0
1.0008,99.9204,100.0,100.0,512.0
1.0,100.0,100.0,100.0,513.0
1.1693,95.1741,98.7342,99.7627,514.0
1.5929,81.388,96.7534,98.6856,515.0
1.0648,97.7883,99.684,99.842,516.0
1.1594,94.6094,98.6719,99.7656,517.0
1.0047,99.844,100.0,100.0,518.0
1.4862,51.4872,100.0,100.0,519.0
1.586,55.2858,98.3055,99.9241,520.0
1.0955,94.4697,100.0,100.0,521.0
1.1261,87.3867,100.0,100.0,522.0
1.4091,78.5822,98.4163,99.5475,523.0
1.457,61.4943,99.8001,99.8501,524.0
3.0547,43.9138,85.7129,94.7623,525.0
